X,Y,CLASSE
-0.15194053018751819,-0.6548306891330253,0
-0.9779967324320292,-2.144069095775815,0
-1.0832824693245782,-1.0450487347220234,0
-1.4969543424949858,0.6150531679722877,0
2.356605022682014,-1.438420939435929,0
-0.7979271168021579,1.2427474875827245,0
-1.9477637713359797,-2.4366454008115195,0
-0.4903860936888482,-0.7829962803647188,0
-1.0544712986741402,-0.7393566480361831,0
-2.3755757322118747,-0.5282091159519995,0
-0.3327492413262455,-1.7414207500714838,0
-0.5245123394508922,-3.818256557218788,0
0.9225687129701068,-2.8467538307823625,0
-1.6910860978713844,-4.418760508024657,0
-0.17141839500327927,-1.1176396491675842,0
-1.474539360387295,-2.3702520285639306,0
-0.8096961716929448,-0.8800234300031775,0
1.1627580865654958,0.24565344135747114,0
0.08271004074222343,-2.3556136268031764,0
1.2972348333432269,-1.8034414943240247,0
8.299286718504082,12.973939920170956,1
12.183038840844377,10.982206954614984,1
12.24788897876601,8.988769610864953,1
12.143392325669025,14.195820840896662,1
11.87978572272931,9.120987124520969,1
